EmployeeID,Department,SystemUsageHours,ProductivityScore
5600,Operations,39.04,4.49
4298,Legal,21.81,2.37
3075,HR,18.91,6.73
2090,Operations,15.94,5.12
4185,Legal,26.87,5.4
3445,Operations,42.03,9.94
5312,Marketing,32.04,6.01
5113,Legal,46.1,7.41
2815,Legal,31.71,9.2
1767,Marketing,48.22,2.83
3911,Operations,43.16,7.39
3297,Marketing,12.96,6.62
2901,Sales,32.2,4.31
4066,Finance,3.66,5.26
3613,Legal,44.76,9.07
1806,Operations,42.99,9.19
2880,Engineering,16.18,3.3
3078,Operations,6.12,9.07
3367,Engineering,45.55,2.14
5616,IT,5.39,6.4
2325,Operations,2.68,5.24
2959,Finance,35.88,6.33
2004,IT,43.69,8.37
1052,Sales,30.89,6.12
3322,Sales,26.94,7.43
5687,Finance,23.8,9.12
5258,Legal,30.41,1.89
3403,Finance,17.33,4.21
4700,IT,37.27,4.31
2168,HR,36.56,6.96
5064,IT,16.99,2.73
2823,IT,41.34,3.02
2563,Marketing,1.4,5.63
2353,Marketing,20,7.58
5528,HR,45.46,9.86
2527,Sales,31.98,2.87
5118,Marketing,14.76,2.2
1040,IT,49.67,3.86
5218,Marketing,23.19,1.13
4137,IT,14.29,6.27
2259,HR,12.34,2.99
5136,Sales,8.75,2.94
5551,Finance,44.81,8
4346,Legal,11.22,4.27
1919,Sales,34.63,9.31
5762,Sales,43.31,6.36
4658,Marketing,29.66,4.78
1459,Operations,40.38,9.49
3723,IT,33.83,9.36
4824,HR,27.58,6.04
4053,Finance,45.65,4.88
4068,Finance,35.74,8.38
4047,IT,25.9,7.2
3565,IT,43.32,9.24
1340,Engineering,0.41,8.54
1449,Legal,46.47,9.19
5584,Marketing,44.87,2.5
5390,IT,43.54,8.87
1922,Operations,8.81,4.3
1944,Marketing,8.57,1.53
4929,IT,26.69,6.21
5761,Engineering,15.38,3.38
4787,Operations,23.1,7.29
5942,IT,5.05,9.73
2088,Sales,18.55,8.15
3085,HR,12.47,3.45
4911,Marketing,33.81,9.95
2042,Legal,44.43,5.13
4713,Finance,12.2,5.23
2748,Sales,27.94,3.15
5995,Operations,16.94,3.75
1317,Engineering,1.62,9.12
4815,Legal,4.73,3.77
5114,Engineering,16.27,4.71
4238,Finance,13.43,3.4
1246,Legal,19.04,5
2371,Sales,31.51,8.22
3525,HR,49.11,4.61
5798,Sales,20.55,5.08
4657,Engineering,13.92,8.35
3571,Legal,44.45,8.84
4232,Finance,8.05,7.3
3084,Engineering,4.46,7.43
1863,Operations,36.26,5.92
1586,Finance,1.23,1.57
5016,Sales,3.72,4.68
1981,Marketing,47.67,6.48
5269,HR,22.4,2.31
4677,Engineering,0.74,5.79
2939,Sales,20.1,6.62
4881,IT,18.46,6.8
5283,Engineering,28.23,5.42
3965,IT,1.64,1.03
5227,IT,44.83,7.16
3043,IT,31.98,2.79
5024,IT,33.72,7.39
5292,Marketing,47.49,8.6
1407,Finance,17.78,2.5
4919,IT,31.51,4.61
2102,Engineering,41.95,8.89
2641,Operations,20.65,1.28
5075,Marketing,1.08,8.82
4910,Engineering,20.74,4.68
3151,Sales,11.21,2.85
4872,Sales,22.16,2.22
3540,Marketing,9.21,4.51
5950,Legal,36.2,3.12
3070,Marketing,35.29,1.28
4260,Operations,11.47,5.28
4255,Operations,34.67,9.01
2057,IT,33.52,7.16
5233,Engineering,37.92,6.69
4566,Marketing,38.81,5.65
2723,HR,24.61,1.68
2308,Engineering,30.79,5.73
3544,Legal,19.76,4.23
3050,HR,31.02,2.27
2072,Marketing,46.17,5.95
2506,Legal,42.14,2.43
5468,Legal,2.27,4.82
4055,Legal,5.81,3.05
1993,Legal,26.13,4.56
3357,Engineering,2.6,4.81
2262,HR,15.54,1.47
5285,Sales,26.62,6.26
2403,Sales,14.86,3.72
1139,Operations,24.19,4.21
1258,Legal,24.3,8.12
2147,Sales,20.76,4.9
4098,Sales,34.29,1.27
4220,IT,16.84,4.82
1307,HR,7.93,5.66
5582,Operations,44.17,8.58
4113,Legal,3.07,2.99
5019,Sales,27.51,7.21
4531,Marketing,15.67,3.78
3348,IT,42.85,8.38
1118,Engineering,2.18,8.84
4196,IT,47.72,7.7
1159,Sales,4.04,3.46
5724,IT,28.02,3.57
4251,Engineering,15.75,2.74
2156,Engineering,26.05,2.03
4190,Operations,7.24,8.04
5012,Operations,32.06,9.33
4257,Sales,49.84,6.49
1962,Sales,27.08,6.04
3230,HR,30.38,1.03
1026,IT,29.01,8.25
5680,Sales,20.09,9.45
2549,Finance,3.98,2.54
1408,Operations,25.86,7.31
5548,Legal,26.61,4.79
3059,Engineering,19.59,6.49
5607,Sales,37.57,4.76
5824,Operations,35.64,4.46
1698,Legal,49.31,7.07
5000,Sales,49.61,2.34
1465,Legal,39.52,2.52
4106,IT,47.46,4.33
1622,Legal,37.87,3.2
2234,Engineering,18.95,9.78
2475,Engineering,40.21,6.82
1970,HR,34.2,7.29
5798,Finance,48.97,7.37
1803,Finance,35.23,8.07
4074,Sales,32.99,1.65
3234,Operations,3.28,1.23
5503,Finance,14.47,3.23
5435,Marketing,20.7,3.79
4738,Marketing,1.73,8.04
4351,Legal,47.34,6.09
3992,HR,46.66,7.76
2035,Engineering,28.28,3.07
5374,Operations,1.12,3.34
1034,Legal,0.01,6.86
4002,Finance,8.42,3.27
4347,Operations,1.06,7.86
4844,Engineering,43.03,1.61
3561,Operations,48.49,5.71
2619,Finance,31.78,1.52
1978,Engineering,9.72,1.79
2882,Engineering,6.72,8.65
4717,IT,43.53,9.44
2639,Sales,8.52,9.07
2508,Sales,47.54,4.62
1701,Legal,11.04,5.73
3033,Operations,39.14,5.86
5767,Marketing,49.89,6.67
3356,Marketing,4.63,8.72
1265,HR,34.65,5.11
2111,Sales,5.42,7.71
5373,Finance,35.29,1.36
2216,Marketing,19.78,3.15
2341,Sales,28.08,5.97
1414,Engineering,26.85,1.73
3414,HR,19.02,6.77
3952,Finance,33.76,3.33
4891,HR,11.41,6.82
4288,Finance,0.97,6.54
2076,Sales,26.43,4
3748,Legal,19.48,9.62
2742,Sales,45.92,1.76
5080,HR,30.94,4.28
1825,HR,0.63,2.35
3768,Operations,11.79,2.59
4534,Operations,44.21,2.39
2391,Finance,26.44,1.26
3926,Legal,46.35,7.42
4574,Legal,9.53,9.67
1543,Finance,0.41,9.22
5932,Sales,8.82,5.77
4949,IT,19.78,9.21
5556,Marketing,15.12,2.66
3830,HR,25.67,3.3
3051,Sales,14.74,1.54
4611,Legal,39.96,7.05
3272,Finance,48.09,5.02
2564,HR,13.08,4.44
3796,Sales,22.08,7.9
3746,HR,29.06,8.29
4625,IT,9.84,5.48
4151,IT,12.97,5.27
4869,Engineering,31.81,4.7
5720,HR,17.36,9.57
1568,Marketing,13.94,6.25
2944,Marketing,4.95,9.24
1500,Operations,4.43,7.27
3634,Operations,17.34,5.87
3127,IT,24.85,6.4
4688,Marketing,18.36,3.68
3856,Legal,13.77,6.66
2898,Legal,18.53,8.96
3779,Finance,48.36,8.7
5273,Marketing,42.49,9.45
3330,Engineering,31.91,6.45
2311,HR,24.62,4.84
1571,HR,40.11,7.16
1488,Operations,2.78,9.1
4510,IT,7.6,2.76
4023,Engineering,31.42,3.9
4924,HR,5.76,9.56
2725,Engineering,10.47,8.8
3116,Finance,25.55,8.25
1733,Engineering,46.22,3.75
2032,IT,13.2,8.88
3408,Engineering,49.05,9.38
4150,Operations,5.43,3.92
2926,Operations,30.08,3.6
4559,Sales,5.69,6.74
2849,Engineering,5.1,4.8
3086,Sales,23,1.26
1860,Sales,25.66,8.88
2301,IT,1.01,4.72
2518,Finance,0.29,8.43
3288,Marketing,27,4.61
2271,Marketing,4.3,5.59
2133,Operations,15.44,1.85
3561,IT,38.46,5.33
5522,Sales,41.87,6.53
4627,IT,33.4,2.63
2867,Finance,42.37,9.52
5326,IT,32.61,4.29
4179,Engineering,20.38,1.24
4783,Operations,36.21,3.68
1446,Sales,16.89,7.95
3617,Sales,12.3,6.66
2143,Marketing,22.83,4.01
2180,Legal,40.62,6.78
3751,Sales,12.36,7.65
3776,Marketing,31.55,7.59
5214,HR,22.05,5.16
5489,Legal,42.85,5.69
4057,Finance,7.02,6.42
1418,Legal,49.89,2.05
4708,HR,28.64,7.99
3582,Marketing,49.57,9.92
4469,Engineering,35.41,7.69
5636,Engineering,44.84,6.35
5377,Operations,12.44,8.76
2548,Engineering,14.5,6.67
5390,Engineering,37.65,2.84
1536,IT,14.61,2.24
3089,IT,42.31,5.4
2510,Finance,5.77,8.71
5785,Legal,10.49,7.06
3372,Marketing,41.08,5.2
4292,HR,36.08,3.94
4464,Finance,45.52,9.29
2606,HR,7.58,4.43
5814,Finance,13.4,1.74
1294,Finance,20.56,9.43
4085,Engineering,20.85,4.26
1023,Sales,35.75,5.88
1197,Marketing,7.95,6.11
2265,Engineering,8.06,1.94
2314,Marketing,44.56,2.43
1307,IT,3.23,7.66
3904,Operations,5.67,8.63
4531,Operations,7.67,7.65
5621,HR,45.02,2.77
3678,Legal,2.89,9.31
2943,Marketing,28.68,1.4
2401,Engineering,27.25,1.53
2691,Legal,0.18,7.41
3459,Engineering,28.29,6.58
5004,Marketing,42.93,1.34
5927,Marketing,9.95,9.63
2181,Finance,22.66,2.81
2617,Engineering,34.82,7.59
5661,IT,35.27,3.4
2869,Engineering,25.75,5.89
1420,Sales,9.58,8.28
3880,Operations,20.18,1.55
3745,Engineering,48,8.13
4808,Legal,35.76,2.36
5987,Finance,28.61,6.21
4972,Engineering,28.66,8.74
2074,IT,47.46,2.89
3500,HR,44.67,7.77
4656,Operations,1.47,8.2
1769,Legal,46.46,3.3
3297,HR,5.81,7.98
2668,Operations,25.96,3.74
5740,IT,13.88,5
3113,HR,47.43,8.25
4617,HR,29.1,1.41
4333,Finance,44.75,6.23
1257,Marketing,3.37,5.27
3030,IT,27.23,9.66
3116,IT,47.14,5.84
1312,Marketing,7.44,3.18
3345,HR,24.95,1.54
1790,Marketing,20.7,8.5
5363,HR,24.49,2.83
2007,Marketing,3.8,2.74
5153,Finance,14.12,1.58
2097,HR,22.37,9.41
2797,HR,38.07,4.6
4222,Marketing,32.26,3.08
5697,HR,2.93,6.63
1630,Legal,36.03,5.32
5965,Finance,43.35,3.08
4833,Operations,15.89,9.82
2823,Legal,27.22,5.68
1818,Sales,24.46,7.62
4714,Sales,19.95,5.88
4228,Marketing,19.21,3.24
3711,Legal,42.8,5.06
3121,Sales,0.18,7.6
2959,Finance,5.24,3.35
5166,Engineering,7.58,7.47
2198,Marketing,9.1,4.25
3781,IT,36.95,6.37
3778,Operations,11.65,8.05
2089,Legal,16.71,1.87
1962,Operations,13.16,3.79
5262,Sales,46,6.35
2415,Engineering,1.51,8.52
5215,Sales,40.2,5.74
3720,Legal,38.31,1.9
2350,Operations,4.87,6.83
2143,Operations,11.81,4.61
4336,Legal,15.47,8.24
4883,HR,36.49,2.46
4901,IT,29.05,8.93
2476,Marketing,42.61,3.18
2435,Sales,6.29,6.78
4696,Sales,34.11,6.95
2411,IT,4.21,8.09
4185,Marketing,29.82,6.04
3663,Engineering,9.34,9.12
1811,Legal,9.45,7.26
3513,Engineering,2.9,2.33
4094,Engineering,36.34,9.24
5863,HR,45.05,1.92
5040,Sales,40.64,3.9
2662,Finance,22.58,2.12
3583,IT,4.44,5.01
3446,HR,47.75,2.98
4053,HR,31.31,3.5
2156,Marketing,12.87,8.17
3038,Sales,29.33,1.49
1006,Sales,46.76,1.87
2976,Legal,14.1,3.99
3469,Engineering,20.09,6.02
5477,Legal,18.12,2.31
4354,Finance,26.93,3.85
1518,Finance,27.04,6.73
3792,Finance,8.89,5.9
1849,Operations,30.43,7.85
2585,Finance,3.71,1.16
1971,Operations,27.56,4.62
3203,Marketing,9.23,5.96
3255,Finance,19.39,7.95
4186,Engineering,1.97,5.73
2553,Sales,33.23,3.58
5362,Legal,48.65,6.13
3473,Operations,5.24,3.97
2423,Marketing,17.69,6.49
2661,Marketing,21.54,6.81
3062,Legal,11.26,5.26
3108,Sales,42.16,3.24
5561,Legal,25.19,5.79
2217,Operations,48.01,7.88
2865,HR,24.59,2.48
1489,Finance,41.69,9.45
1367,Legal,46.79,4.17
2416,HR,2.86,9.91
4858,Marketing,46.07,7.87
3546,Operations,19.68,8.52
2836,Marketing,1.47,4.44
4063,IT,17.06,5.15
1041,Engineering,29.57,8.45
1089,Sales,47.91,9.62
4037,Operations,23.02,3.38
2386,Operations,34.72,5.32
1199,Engineering,10.56,6.08
2534,Engineering,23.01,3.95
2908,IT,26.42,6.14
2314,IT,12.06,9.52
1832,Legal,20.37,2.27
4561,Finance,35.77,2.49
4672,Legal,25.52,7.28
5710,Engineering,36.97,2.22
3241,Legal,25.09,8.09
5959,Marketing,21.7,7.75
2276,HR,14.61,2.71
4132,Sales,6.54,3.7
3829,Engineering,10.04,6.9
3439,Legal,19.51,6.61
5017,Engineering,26.31,7.54
1770,Sales,46.85,1.39
5365,Marketing,42.76,5.79
5724,Operations,23.75,5.4
4962,Legal,11.17,7.52
4379,HR,44.91,4.4
4019,Marketing,35.7,3.47
2558,Sales,0.25,3.09
3927,Marketing,47.93,9.73
1685,Operations,18.89,6.38
4931,Marketing,8.2,7.84
3304,Sales,10.3,8.88
5171,Finance,10.14,2.27
1028,Sales,0.71,7.87
1393,Legal,3.73,7.81
5928,Sales,10.75,4.05
5253,Legal,47.08,8.72
2690,HR,33.01,3.96
3517,Operations,35.95,2.06
5429,Marketing,48.39,8.32
2226,Engineering,7.64,9.51
4123,Marketing,42.61,7.16
5549,Engineering,0.33,4.22
4616,IT,31.13,2.5
2062,HR,17.31,7.62
5267,Marketing,7.36,9.87
4449,Legal,40.72,1.87
3587,Engineering,37.05,9.24
5975,Legal,20.54,6.04
1606,IT,39.57,7.69
2072,Legal,21.98,9.8
5161,Marketing,27.42,8.45
2829,Finance,10.24,2.59
2944,Marketing,18.89,6.59
1878,Engineering,46.08,2.39
4767,Operations,9.27,5.17
2148,Operations,40.34,9.13
3884,Marketing,32.68,1.35
1162,Sales,18,1.18
4920,Operations,40.91,2.54
5729,Engineering,6.74,3.83
2155,HR,39.49,8.58
1305,Sales,3.17,2.07
4980,Legal,43.72,5.33
1816,Marketing,15.34,7.16
3345,HR,41.82,4.12
5008,Operations,16.64,9.38
5294,Operations,2.6,1.38
5528,Marketing,19.54,8.42
3451,Sales,41.76,1.25
2907,Engineering,44.06,3.41
3084,Operations,46.82,3.75
2394,Legal,38.14,4.29
5157,Marketing,20.64,5.81
4499,Marketing,5.68,2.06
4247,Engineering,10.23,1.27
3001,Legal,9.09,4.67
2041,Marketing,27.98,7.37
3044,Engineering,43.24,2.67
2892,Sales,15.67,4.93
1301,Finance,40.87,1.23
5923,Legal,26.93,9.91
5069,Marketing,30.7,4.16
5031,Engineering,2.59,5.9
4721,Sales,11.95,8.38
4346,IT,17.89,2.75
5244,Legal,14.42,3.49
5224,Finance,13.11,2.82
4603,IT,49.66,3.94
2045,Marketing,33.19,1.57
4480,Finance,8.95,7
2985,Sales,12.04,5.82
3464,Engineering,48.89,8.16
1896,Marketing,24.36,5.84
3735,Sales,49.07,2.46
4153,HR,0.22,3.54
1664,IT,29.93,4.95
4124,Engineering,30.96,4.9
4009,IT,45.98,7.66
3757,Finance,18.15,2.3
5163,Engineering,7.7,8.89
2013,IT,21.72,5.75
3782,Marketing,28.93,8.29
2464,Operations,1.97,5.28
3934,Sales,16.22,8.98
2443,HR,41.92,7.77
2060,IT,42.72,5.59
4231,Legal,47.4,8.63
2483,HR,37.25,8.76
4699,Legal,9.25,1.91
5490,IT,30.59,7.63
4242,Legal,26.35,5.45
4922,Marketing,14.34,9.67
5188,IT,8.47,4.74
4149,Engineering,31.58,1.69
4389,Legal,35.32,9.37
4821,Legal,47.81,8.01
1496,Operations,5.38,6.04
3646,Engineering,36.13,5.45
2764,HR,49.29,7.3
4681,Legal,48.92,4.29
2741,Marketing,16.44,1.52
2956,Finance,7.45,9.06
1774,Finance,34.69,7.2
4285,Operations,8.21,9.51
4135,Engineering,2.22,5.54
5739,HR,5.87,8.19
5298,Operations,42.82,7.45
5308,Engineering,9.76,8.54
5919,Operations,29.98,9.43
4478,Marketing,44.14,5.49
3686,Sales,43.36,9.38
3661,HR,34.91,1.33
5688,Engineering,38.16,3.2
3867,Sales,5.19,7.7
5116,IT,10.46,9.05
5448,IT,12.2,3.7
4346,Operations,49.32,6.95
2329,Marketing,26.51,3.85
5989,HR,9.2,3.16
2938,Sales,17.41,3.04
1881,IT,18.01,6.16
4839,Legal,16.92,8.45
2804,Finance,33.46,3.44
3590,Marketing,16.84,2.56
1474,Operations,5.69,6.34
4905,Operations,0.65,5.82
1708,Legal,43.98,7.91
2378,Finance,26.71,4.3
4968,IT,44.93,2.6
2428,Operations,37.15,7.45
1469,HR,16.72,6.33
2344,Engineering,17.21,2.28
1096,Engineering,41.03,6.79
5569,Operations,31.48,5.63
1019,Engineering,27.18,7.25
1682,Operations,47.17,3.51
1602,Operations,47.1,8.93
5731,IT,4.09,5.49
5636,Operations,37.75,3.25
4137,Engineering,2.52,7.04
2252,Sales,32.84,6.01
2542,IT,1.35,4.7
3009,Engineering,15.33,1.45
3713,Engineering,7.73,4.32
1052,Operations,16.7,1.65
4770,Legal,35.89,9.45
4723,HR,25.69,3.45
4598,Engineering,5.86,2.68
4210,Engineering,11.48,9.83
5543,HR,13.08,8.8
1976,Finance,25.67,7.15
4502,Engineering,31.71,5.07
4136,HR,6.81,6.37
3605,Sales,38.78,6.89
4955,Operations,36.4,2.11
3117,HR,47.42,2.43
1335,Operations,4.82,2.64
5505,Operations,40.75,2.22
3237,Marketing,4.46,7.63
1470,IT,24.58,4.36
1103,Legal,44.72,1.68
3789,Finance,10.81,1.77
1302,IT,15.99,2.99
4456,HR,20.28,4.84
2200,IT,8.2,4.61
1667,Marketing,24.49,2.31
2415,Operations,20.44,8.97
4649,HR,25.28,9.5
5373,Sales,36.74,2.83
3566,HR,44.23,3.8
3984,Finance,47.07,2.96
1175,Sales,21.83,9.14
2993,IT,23.17,3.05
2286,Marketing,22.58,5.98
2632,IT,20.52,9
5489,IT,9.55,9.84
5387,IT,23.8,3.54
3244,Finance,17.13,5.51
4333,Legal,11.6,8.54
3232,Finance,30.47,8.4
4322,Engineering,31.64,7.06
1595,Marketing,26.78,7.03
1105,Marketing,17.22,7.14
2433,HR,30.23,9.16
1077,Marketing,39.35,9.55
5358,Finance,43.14,7.9
3633,Marketing,38.64,5.99
1153,Marketing,27.72,6.84
4279,Engineering,8.63,2.68
4320,Engineering,15.23,3.91
4429,HR,12.32,5.59
1058,Finance,48.41,6.97
5690,Finance,20.93,7.04
3121,Marketing,1.44,3.91
2686,Marketing,29.34,7.84
3033,Marketing,12.84,5.52
3867,HR,6.93,9.93
2783,Marketing,8.96,5.86
2411,HR,21.77,4.72
3211,Legal,27.76,7.39
3195,IT,6.7,7.51
4280,Marketing,27.92,6.23
2122,Engineering,1.94,4.53
4585,Engineering,27.96,7.26
4354,Engineering,8.14,1.12
1818,IT,18.41,9.82
1182,Finance,48.46,9.89
2593,Sales,36.9,5.32
5139,HR,46.9,2.75
4210,Engineering,24.3,1.22
3889,Operations,4.28,7.43
4579,HR,29.83,4.75
3919,HR,1.58,1.5
4143,Finance,20.13,9.16
4354,Legal,38.42,5.64
5328,Finance,11.77,7.58
3332,Operations,31.77,1.6
1493,Legal,23.7,3.1
2943,Legal,2.16,2.62
3358,HR,16.58,1.77
4445,Sales,37.1,9.66
5478,Marketing,0.89,2.39
5176,Sales,37.53,1.15
1500,Engineering,47.94,7.51
1277,Engineering,30.57,3.15
4355,Legal,14.41,2.28
3594,Legal,49.19,8.63
2307,IT,41.77,3.91
5159,Marketing,3.45,2.08
4534,Finance,47.87,6.49
2613,IT,47.81,7.68
2319,Legal,47.89,8.42
5800,IT,4.48,4.39
4197,IT,9.91,2.33
5846,IT,42.95,5.06
3418,IT,22.47,6.77
2262,Legal,8.41,8.12
3880,Operations,5.87,7.81
1081,Sales,13.85,2.56
1895,IT,28.25,7.39
1958,Sales,49.89,7.12
2899,Sales,7.85,1.12
2917,Operations,7.02,1.19
4815,HR,4.39,2.43
3048,HR,1.61,4.97
1669,Operations,27.32,7.6
1670,Legal,40.66,6.39
4991,Operations,34.45,9.03
5427,HR,5.42,1.44
4396,Marketing,11.05,1.73
4211,Engineering,10.65,1.91
1551,IT,21.93,6.7
3503,Legal,9.11,5.05
2513,Finance,9.68,3.31
1087,Engineering,16.67,6.2
1761,Engineering,40.93,6.77
3826,Finance,30.53,5.6
4866,Operations,1.06,9.75
5617,IT,7.89,9.43
4451,HR,43.02,7.82
3402,Sales,39.41,8.24
3460,Marketing,15.98,9.25
5113,Marketing,15.51,8.14
5166,HR,13.15,3.61
1762,Operations,11.56,1.88
1699,Engineering,44.35,6
5244,Sales,35.94,9.96
1578,IT,40.98,2.78
1457,IT,27.92,3.58
5113,HR,38.65,1.88
2197,Finance,23.12,7.86
1893,Operations,12.12,3.96
2838,HR,27.73,9.99
4170,Engineering,18.01,9.04
4065,Legal,16.68,3.66
4880,Marketing,0.99,3.31
3227,Sales,26.51,6.35
3188,Legal,41.89,1.8
1093,HR,38.25,9.46
1182,Legal,28.11,1.3
3496,Operations,43.7,6.84
1053,Marketing,46.16,1.6
1363,Engineering,10.78,4.88
5072,Finance,47.47,5.46
5726,Legal,18.4,8.85
2960,IT,17.62,6.71
1057,Engineering,21.58,9.47
3493,Finance,48.6,3.74
1460,Operations,24.16,1.68
2912,Marketing,49.53,3.97
5579,Engineering,46.89,9.35
2346,IT,11.24,1.84
5224,Legal,46.14,3.38
2437,Legal,31.22,4.32
2921,Finance,30.23,3.39
2817,Finance,11.67,9.89
3079,IT,46.86,9.75
3498,IT,22.15,2.11
2011,Finance,31.49,2.34
1175,Marketing,31.41,6.23
5261,Legal,28.13,5.4
2572,IT,28.74,1.23
1264,Finance,40.4,9.99
5983,Operations,36.71,2.58
3860,HR,11.44,9.84
1636,Operations,27.75,7.41
2929,HR,19.72,1.71
4445,Legal,26.3,2
3967,Finance,45.46,8.59
4450,IT,36.11,9.24
3372,Sales,46.38,9.94
1402,Operations,18.37,8.68
3397,Legal,8.85,4.37
5519,HR,27.99,3.05
4032,Finance,9.64,6.76
4582,Engineering,19.9,2.03
3351,Finance,42.89,2.86
1912,Legal,25.16,5.84
5067,Operations,48.05,8.03
1548,HR,12.88,7.1
3343,Legal,30.99,9.94
1838,Operations,20.11,9.18
2996,Engineering,14.87,5.01
5305,Sales,37.27,8.62
3601,Engineering,30.87,1.27
2578,Operations,10.25,5.53
4271,Finance,18.81,9.99
1838,Engineering,37.02,2.97
3908,Finance,23.22,7.91
3548,IT,34.47,6.68
5781,Sales,48.91,9.4
4435,Legal,15.41,7.39
5759,Legal,10.54,6.64
5724,Legal,29.8,1.75
2713,Finance,38.34,3.41
4434,Operations,35.23,2.32
2926,Sales,25.33,3.46
3563,Legal,29.32,3.02
1564,HR,25.54,1.91
4501,IT,34.93,1.6
1074,Sales,17.3,4.04
2386,Operations,11.3,6.66
3598,Operations,44.44,6.1
5131,Marketing,27.06,3.11
5855,Legal,25.39,5.06
5711,Marketing,18.72,9.07
2519,Engineering,32.97,7.27
2192,Marketing,2.5,7.53
1571,Engineering,17.41,1.06
2117,IT,25.41,9.58
3608,Finance,34.63,5.63
4539,Legal,30.33,7.18
4925,IT,19.15,9.83
5587,Engineering,18.1,1.49
4021,Engineering,23.49,8.55
2810,Marketing,3.29,8.26
5715,Legal,15.07,6.13
5958,Marketing,16.1,3.81
5517,Finance,46.19,9.59
1163,IT,28.18,6.88
3860,HR,25.18,8.25
1920,HR,37.74,2.64
3788,Legal,15.97,5.15
3275,HR,42.44,1.71
1635,Engineering,2.25,1.89
5505,Operations,32.48,9.64
4292,Marketing,37.14,9.13
2569,Legal,35.39,8.98
3947,Sales,15.06,4.16
1608,IT,10.16,4.29
2566,Sales,32.55,8.9
5524,Operations,13.21,3.44
5605,Finance,16.33,9.89
4936,Legal,24.44,2.87
4627,IT,49.81,6.51
3375,Finance,33.78,5.7
2984,Operations,8.14,2.03
1732,Legal,32.32,5.67
3068,Sales,32.89,2.37
2046,Finance,33.05,3.17
3109,HR,18.92,7.56
4610,Engineering,42.73,1.86
1967,Sales,6.1,3.22
5047,Operations,30.66,4.7
1687,HR,19.29,1.09
3186,Finance,25.86,8.13
4967,Legal,26.33,6.24
5567,Finance,37.63,7.9
3396,Operations,28.96,4.58
5823,Operations,4.68,8.25
3973,Marketing,16.03,7.8
1531,Marketing,22.49,8.35
5003,Legal,1.66,3.72
1161,Marketing,7.86,5.14
5739,Sales,40.18,6.65
1603,Legal,45.45,2.19
4116,IT,6.38,1.31
3950,Engineering,10.34,5.08
5437,HR,0.49,4.5
4386,Operations,28.07,5.61
3049,Operations,40.66,3.02
4288,Sales,40.56,7.74
2236,Operations,47.5,3.89
5616,HR,24.39,8.15
1237,Engineering,14.99,4.38
4813,HR,6.67,7.32
4295,Finance,20,8.79
3610,Engineering,12.09,8.03
3840,IT,19.72,3.14
2172,Engineering,13,5.5
4318,Engineering,33.73,5.08
5108,Engineering,17.65,1.55
3765,Finance,17.52,2.45
3173,Legal,4.2,9.66
4982,Engineering,19.89,3.2
5644,Engineering,46.62,2.81
5375,Marketing,9.88,3.71
1330,Engineering,40.62,2.68
2264,Sales,47.43,9.61
5596,HR,31.26,7.55
5539,Finance,8.91,9.88
1652,Sales,26.87,4.81
5781,HR,15.09,7.48
1516,Operations,32.37,2.05
3813,Finance,7.27,9.35
2057,HR,39.35,4.64
4346,Finance,26.5,7.44
3368,Engineering,29.17,8.5
2421,Engineering,8.24,2.26
1558,Operations,5.9,6.99
3730,HR,27.65,5.47
5861,Sales,40.1,6.76
1940,Sales,24.06,2.5
2141,HR,3.49,2.68
4237,Operations,7.37,1.83
4618,Sales,14.22,5.9
4159,Marketing,45.24,7.43
2270,Operations,34.95,5.76
4605,Engineering,22.25,2.49
4548,Legal,31.03,1.27
5029,Engineering,24.78,9.02
3904,IT,17.39,9.63
4696,Marketing,9.97,9.97
3890,Engineering,2.02,2
4470,Engineering,30.54,5.07
3092,IT,35.53,1.08
5090,Marketing,49.33,9.42
3726,Marketing,4.45,2.52
2312,Operations,2.79,5.32
1880,Sales,19.52,5.34
1549,Finance,7.53,6.11
5490,Finance,47.62,8.64
2660,IT,10.25,1.99
3239,Engineering,31.32,2.28
1868,Marketing,11.96,6.33
4752,Sales,40.74,1.37
4824,Operations,19.94,8.51
5033,Sales,4.77,3.56
4790,Legal,7.31,2.62
5265,Operations,37.71,9.7
4221,IT,18.35,8.87
5930,HR,21.25,2.05
3004,Marketing,2.93,7.67
5258,IT,33.83,8.4
1836,Legal,15.98,3.27
3170,HR,2.5,8.53
3439,Legal,38.09,9.76
4696,Legal,37.23,1.81
1552,HR,9.75,1.99
2189,IT,44.17,3.2
5814,IT,43.33,1.44
4798,Sales,3.54,7.42
5290,Operations,19.89,9.4
5213,HR,36.18,2.64
5917,Operations,45.12,8.08
3744,HR,37.48,2.17
3354,HR,38.57,1.78
1074,Legal,12.25,4.89
3623,Legal,16.09,7.79
4147,HR,0.08,7.35
2328,IT,3,1.42
3226,Finance,14.58,7.79
5233,Marketing,19.62,1.03
4335,Sales,40.82,2.84
1967,IT,49.44,7.59
5635,Engineering,22.12,5.91
3125,IT,18.22,5.38
2640,Operations,36.42,2.55
1389,IT,5.25,4.71
2126,Engineering,21.24,1.3
2227,Marketing,30.43,5.91
5353,Legal,49.82,1.47
5569,Legal,32.71,7.16
1868,IT,36.07,6.44
3259,HR,19.1,3.05
5157,IT,12.89,9.9
5605,Engineering,24.35,7.78
4577,HR,34.69,6.47
5197,Operations,22.87,9.12
2887,Finance,12.77,8.19
