EmployeeID,Quarter,PerformanceScore,CompletedProjects,OverdueTasks
1721,Q1,5,3,0
1890,Q1,2,3,1
4066,Q4,1,8,1
3981,Q3,2,7,4
5047,Q3,5,1,0
5460,Q4,3,4,1
3003,Q2,2,2,1
4460,Q3,5,5,3
3526,Q3,5,8,0
3846,Q4,5,2,1
5614,Q2,4,1,1
1836,Q4,2,6,2
3071,Q2,5,3,1
2390,Q4,4,9,3
3240,Q4,5,7,4
4301,Q1,1,9,1
2532,Q2,4,9,4
2065,Q2,4,2,0
5076,Q4,2,1,3
2397,Q3,4,6,1
1709,Q4,5,3,4
5314,Q4,2,8,3
3407,Q1,3,8,1
2925,Q1,4,0,3
4613,Q2,1,8,4
3063,Q3,5,8,3
5151,Q2,2,3,2
3207,Q4,4,4,0
4616,Q1,3,3,4
3158,Q2,3,9,0
5775,Q3,1,1,3
1664,Q2,4,9,2
1208,Q3,2,1,4
3028,Q2,3,5,3
1580,Q4,2,8,3
1754,Q1,3,5,2
1399,Q1,5,6,3
4225,Q1,2,1,4
3275,Q3,1,3,4
1592,Q2,4,9,3
4028,Q4,1,5,3
2259,Q1,1,8,0
4434,Q4,5,1,1
4239,Q4,1,4,3
1065,Q1,2,8,1
2506,Q4,5,2,0
5716,Q4,4,4,0
1693,Q1,4,8,1
4775,Q4,4,5,4
2402,Q2,4,9,1
3736,Q3,3,5,4
3517,Q4,1,8,4
2049,Q3,3,4,2
3561,Q1,3,5,1
3167,Q2,4,7,0
4463,Q4,3,2,4
3674,Q1,1,1,1
5337,Q1,3,9,0
3640,Q3,2,2,3
3278,Q1,5,0,1
3403,Q2,4,3,3
2786,Q4,5,8,0
3479,Q3,5,7,4
3493,Q4,1,7,1
2670,Q4,4,7,3
4627,Q1,1,5,0
3605,Q3,3,4,2
5740,Q2,2,2,1
4090,Q2,3,4,2
2379,Q3,2,3,0
3143,Q3,3,7,1
2495,Q1,2,9,1
2169,Q1,4,2,3
4124,Q4,4,4,2
2048,Q1,4,8,1
5768,Q3,5,4,1
1889,Q1,3,7,3
4762,Q4,5,2,3
2994,Q3,3,2,0
5131,Q1,4,6,1
1959,Q1,5,6,2
1222,Q1,5,1,2
5869,Q4,3,2,3
4260,Q3,1,4,3
4363,Q1,3,1,4
1369,Q3,3,6,1
1055,Q4,4,7,1
4812,Q3,3,2,1
3110,Q3,4,3,2
2713,Q3,5,7,1
1677,Q2,3,2,4
3311,Q2,2,3,0
2204,Q3,3,1,2
1477,Q4,4,5,1
4901,Q4,5,6,1
3001,Q3,3,2,0
4583,Q3,5,8,2
3049,Q1,3,2,4
3131,Q2,5,9,3
4831,Q4,5,6,1
3160,Q2,3,0,3
4011,Q2,4,7,4
5556,Q4,1,5,2
3832,Q2,5,7,4
3747,Q2,2,1,4
4966,Q4,5,5,1
3316,Q1,3,6,1
4811,Q3,2,4,1
4306,Q1,1,5,4
3756,Q4,1,8,3
1067,Q3,4,6,4
4426,Q1,5,5,2
4134,Q1,3,2,1
2719,Q2,5,9,4
2067,Q2,1,8,4
3454,Q2,2,5,3
2312,Q3,4,2,2
1116,Q3,2,7,4
1115,Q1,3,0,4
5347,Q2,1,8,1
4311,Q3,2,2,2
3330,Q1,5,3,3
5306,Q2,3,5,1
4064,Q2,1,2,4
2870,Q3,2,4,3
1735,Q2,1,2,4
2262,Q1,2,3,0
2425,Q1,1,0,0
1590,Q2,4,1,1
4583,Q1,2,2,4
2353,Q1,5,8,2
1315,Q2,4,5,0
3023,Q2,1,4,1
5033,Q3,5,3,3
2056,Q1,4,1,1
2865,Q1,5,4,1
2123,Q1,2,5,0
3622,Q2,4,0,4
1143,Q3,2,7,2
5062,Q2,1,6,0
1874,Q1,3,2,1
3722,Q2,3,8,1
2565,Q2,1,1,1
4649,Q1,3,0,4
1328,Q4,2,1,3
2068,Q2,4,0,2
3363,Q3,5,9,3
2344,Q2,3,6,2
3156,Q3,2,8,1
2707,Q4,1,3,3
2183,Q3,4,4,0
3649,Q2,3,1,0
5621,Q4,5,2,2
3950,Q1,5,5,1
2881,Q1,2,7,2
3827,Q2,5,7,3
4513,Q1,5,2,2
4248,Q2,5,0,2
4137,Q1,3,5,4
5148,Q3,2,0,0
2071,Q1,4,1,2
1954,Q3,2,3,2
3538,Q1,4,0,0
5943,Q3,5,6,3
1938,Q2,3,9,3
1502,Q4,5,0,2
1165,Q3,1,7,1
5699,Q1,1,2,2
4407,Q4,2,5,0
4372,Q1,3,7,0
2549,Q2,5,4,3
4261,Q3,1,0,1
1178,Q3,4,6,0
1959,Q1,5,6,1
2259,Q3,5,1,3
5167,Q2,5,9,4
2081,Q1,2,3,4
5478,Q4,1,0,2
4933,Q4,2,3,1
1339,Q1,2,0,3
2369,Q4,3,1,2
5844,Q2,1,2,4
1956,Q1,4,4,1
2708,Q1,3,0,2
4985,Q2,3,0,1
2836,Q1,1,1,3
2343,Q2,3,3,1
1479,Q3,2,1,3
5770,Q2,3,1,2
5020,Q3,5,8,3
4969,Q1,2,1,1
5237,Q3,1,9,1
3937,Q3,2,6,4
2309,Q3,4,8,2
5016,Q1,5,1,0
1448,Q2,3,8,1
5589,Q3,5,9,0
1942,Q4,3,0,4
5410,Q4,4,9,2
5278,Q2,4,6,1
1882,Q3,3,5,1
4289,Q2,1,5,0
4970,Q4,2,8,1
4295,Q3,1,5,2
4292,Q1,4,0,0
5533,Q2,4,7,4
1246,Q2,3,7,4
2716,Q4,5,8,1
3552,Q2,2,6,2
2654,Q1,1,3,0
4301,Q3,1,9,1
4556,Q1,2,0,2
4570,Q3,4,1,0
2065,Q3,4,1,2
3539,Q3,3,0,3
1146,Q3,3,8,3
4155,Q4,1,4,0
2512,Q1,3,0,2
2892,Q2,3,2,3
3022,Q4,5,5,1
2681,Q1,5,5,3
4819,Q1,3,7,1
1399,Q2,5,2,1
4220,Q2,1,5,3
5276,Q4,4,0,0
2221,Q3,3,6,3
5069,Q3,5,6,0
5191,Q1,2,2,1
1340,Q1,5,3,2
4281,Q3,2,8,4
1701,Q1,4,9,4
1592,Q1,3,5,0
3026,Q3,3,4,3
2122,Q1,5,4,1
2462,Q4,2,6,3
4807,Q2,5,1,4
5496,Q1,2,8,1
3713,Q3,5,2,3
1655,Q1,2,2,1
1350,Q2,5,3,4
2778,Q1,1,0,1
3900,Q1,5,0,0
3518,Q1,4,9,2
5333,Q1,1,2,3
1913,Q3,5,1,3
2370,Q1,4,6,3
3461,Q2,5,3,4
2304,Q2,1,8,1
3644,Q3,2,4,1
2555,Q3,2,1,3
2674,Q2,4,3,3
3893,Q3,3,3,4
4607,Q2,3,0,3
4496,Q3,5,3,1
4653,Q3,3,5,1
1183,Q1,5,4,4
4626,Q3,5,8,0
5909,Q2,2,3,1
1327,Q1,1,3,3
5798,Q1,3,5,3
2983,Q1,2,3,0
2712,Q1,4,1,2
2487,Q3,3,9,4
3393,Q1,1,1,1
5011,Q2,1,6,3
1694,Q2,3,8,2
1439,Q4,3,0,1
5554,Q1,2,6,0
5503,Q2,3,0,3
2983,Q3,5,0,3
4159,Q4,1,9,2
5298,Q1,3,1,4
2293,Q2,2,7,2
1920,Q3,1,9,2
1614,Q1,3,3,1
3653,Q3,2,6,2
5467,Q3,3,7,4
1678,Q3,4,3,4
3830,Q2,3,5,2
4086,Q3,3,1,1
3224,Q4,4,0,0
4937,Q2,2,4,1
4966,Q1,2,7,2
2605,Q4,5,4,0
3065,Q1,2,4,1
3199,Q4,5,4,1
1316,Q1,2,9,4
3368,Q3,3,0,2
3048,Q4,3,1,2
2206,Q2,1,3,0
5087,Q1,1,0,3
5669,Q1,2,5,4
1394,Q2,2,2,0
5010,Q2,1,8,3
2501,Q3,5,0,0
1394,Q4,1,3,2
5541,Q4,5,2,3
4689,Q4,2,9,2
5470,Q3,2,2,4
3694,Q2,5,9,0
3265,Q3,3,1,4
5969,Q3,2,3,4
2647,Q3,5,1,2
2763,Q4,2,6,3
3462,Q2,4,4,0
4806,Q2,4,5,0
4328,Q2,2,1,4
4931,Q4,4,8,2
4555,Q2,4,8,4
2553,Q2,2,5,3
5080,Q1,2,0,4
4847,Q3,4,5,1
2956,Q3,4,9,2
3206,Q4,4,3,3
4405,Q4,2,6,0
4733,Q4,5,1,0
4376,Q1,4,8,0
1957,Q2,5,1,3
5210,Q1,1,3,0
2528,Q1,4,1,2
2869,Q4,4,3,3
4236,Q3,2,3,3
2593,Q2,2,4,0
2950,Q1,1,0,3
1761,Q1,5,2,4
1903,Q1,3,1,1
2265,Q3,2,8,4
3926,Q1,5,7,3
1572,Q1,3,8,1
3212,Q1,5,3,3
4802,Q3,4,8,0
2030,Q4,2,5,3
5884,Q4,5,2,0
4359,Q2,1,4,2
4464,Q3,3,2,4
1842,Q2,4,5,0
1571,Q4,3,2,4
1310,Q1,1,2,0
3407,Q3,1,6,2
5392,Q3,3,3,0
3967,Q4,3,4,0
3140,Q1,2,1,1
4551,Q2,4,3,4
5215,Q1,3,8,3
1071,Q1,5,9,2
3967,Q4,3,1,0
1423,Q3,1,4,2
4657,Q4,5,4,1
5817,Q1,1,5,1
4477,Q2,1,8,0
2207,Q4,3,4,3
3092,Q3,4,8,3
2511,Q1,4,4,3
5766,Q3,3,7,3
2395,Q1,4,7,4
5472,Q1,1,6,2
1819,Q1,2,0,4
4878,Q2,2,3,2
1851,Q4,2,8,1
5122,Q3,5,0,1
2389,Q2,3,4,3
5697,Q3,5,1,1
2163,Q4,5,0,2
5121,Q1,2,5,4
2395,Q2,2,1,2
3111,Q1,1,4,4
5311,Q2,1,4,4
5553,Q3,5,6,3
5387,Q2,2,8,1
3016,Q2,3,3,1
5014,Q4,2,8,0
1163,Q3,3,3,4
2279,Q3,1,3,0
1742,Q4,3,9,1
3921,Q3,4,5,2
4492,Q3,3,7,2
3682,Q1,2,6,3
4485,Q4,4,5,3
3862,Q3,1,3,1
4743,Q1,2,4,4
4913,Q2,5,4,4
3994,Q3,2,0,2
1731,Q3,2,9,2
2451,Q4,5,0,1
5886,Q2,2,6,4
4506,Q4,3,5,2
2502,Q2,4,4,0
5132,Q2,3,8,4
1119,Q4,4,2,3
5487,Q4,2,7,4
1156,Q3,3,9,2
1175,Q4,2,2,4
5498,Q2,3,7,0
4302,Q1,3,8,1
1681,Q3,3,2,4
2311,Q2,4,7,4
2550,Q4,4,3,3
5909,Q2,5,0,0
5215,Q1,4,8,4
2818,Q4,2,7,4
4955,Q1,2,6,2
5981,Q1,3,4,2
3410,Q2,4,9,1
5625,Q4,3,7,2
5420,Q1,5,6,4
1053,Q1,4,0,1
3296,Q3,4,0,3
1668,Q2,1,9,1
3442,Q3,5,7,3
5542,Q4,3,2,4
2558,Q2,2,8,1
4056,Q1,5,7,1
2710,Q3,1,1,4
1319,Q4,3,3,0
5712,Q2,5,7,4
2739,Q2,4,4,0
2724,Q4,4,3,4
1440,Q2,5,0,4
2157,Q1,3,9,4
3079,Q2,1,4,3
1931,Q2,4,5,4
5116,Q4,4,5,3
5895,Q1,1,4,3
3333,Q2,4,3,0
5931,Q3,1,1,0
3954,Q1,2,8,4
2555,Q1,4,8,3
5522,Q1,1,4,0
2296,Q3,4,2,2
1140,Q4,1,8,2
5170,Q2,2,0,3
4491,Q2,1,0,2
2615,Q3,5,1,4
1662,Q2,5,1,2
5800,Q1,3,5,2
1253,Q1,1,8,2
5431,Q1,1,8,4
2091,Q3,4,4,1
2138,Q2,1,3,0
3101,Q1,3,9,1
4169,Q4,3,4,4
4755,Q4,2,8,3
3548,Q2,3,9,3
5220,Q2,5,1,1
3610,Q2,3,2,1
5839,Q4,4,1,0
3187,Q2,2,0,3
3453,Q3,1,6,3
1471,Q1,4,0,4
2722,Q2,5,9,3
4372,Q2,2,3,1
5495,Q1,2,2,1
5862,Q2,5,1,2
4069,Q2,4,7,1
4885,Q4,3,1,2
1171,Q3,1,8,3
2236,Q2,4,8,4
3904,Q1,3,4,2
1234,Q4,4,1,4
3044,Q3,2,8,4
2080,Q1,4,3,2
1074,Q4,5,8,2
1343,Q2,5,4,3
4713,Q1,5,3,4
3446,Q1,3,5,4
1914,Q1,2,6,0
2948,Q2,1,3,3
1964,Q1,4,0,3
5453,Q1,3,6,2
2905,Q2,4,8,1
5323,Q1,2,0,1
3145,Q2,3,1,3
5894,Q2,3,1,4
3003,Q4,3,2,4
2717,Q1,1,5,4
2358,Q3,5,2,0
3036,Q1,2,2,1
1611,Q4,4,8,4
5483,Q3,4,2,4
1463,Q2,4,7,3
5198,Q1,5,1,3
4701,Q2,4,9,1
2068,Q3,3,2,4
5689,Q2,4,6,2
1948,Q4,2,4,1
3632,Q4,4,0,4
5875,Q3,2,7,2
3610,Q3,1,0,2
4052,Q4,1,9,1
4272,Q4,5,6,3
2169,Q1,4,5,0
2887,Q2,4,7,2
2723,Q2,1,8,1
5200,Q4,5,8,0
4482,Q1,5,3,4
1444,Q4,4,0,4
4188,Q2,1,9,2
4792,Q3,1,2,1
5584,Q2,3,2,0
2861,Q1,3,7,3
5979,Q2,5,7,4
1539,Q1,5,1,4
4995,Q3,4,1,2
1868,Q4,5,9,0
2165,Q4,5,9,3
1215,Q3,2,0,3
5586,Q4,4,2,2
5572,Q3,2,6,4
3971,Q3,2,9,0
5106,Q1,3,9,3
4454,Q3,2,4,4
5289,Q1,3,3,0
5585,Q3,1,3,4
3756,Q3,3,4,0
4785,Q3,4,6,2
3459,Q3,2,0,2
1654,Q2,5,5,3
2532,Q2,2,2,3
2606,Q2,1,7,1
2604,Q4,1,6,3
4688,Q3,1,1,4
1465,Q2,2,3,2
5415,Q3,1,8,0
2583,Q1,4,6,4
2577,Q1,2,0,4
1346,Q2,3,5,2
3004,Q4,2,1,3
1791,Q2,5,7,4
2904,Q4,5,9,2
1961,Q2,1,0,3
3684,Q3,3,6,1
3676,Q1,2,6,4
1651,Q2,3,0,2
4185,Q1,5,9,2
2195,Q1,4,1,1
5847,Q2,2,7,2
1417,Q1,4,5,1
2152,Q4,2,7,3
5234,Q1,1,6,4
3806,Q3,5,3,3
2393,Q2,4,3,4
2939,Q2,4,7,1
1478,Q2,2,5,4
5192,Q2,4,0,2
4060,Q2,3,7,3
2532,Q4,1,2,1
4325,Q2,1,6,4
3671,Q3,5,9,1
4176,Q4,1,9,1
5518,Q2,3,1,1
4112,Q1,3,5,1
1569,Q3,5,1,4
3602,Q3,3,8,2
5641,Q1,5,6,2
3056,Q4,3,3,4
2971,Q1,3,3,1
3439,Q1,3,1,0
2785,Q4,3,6,1
2399,Q1,5,1,0
5851,Q1,2,2,3
1487,Q4,4,8,4
3334,Q1,2,2,0
5584,Q1,1,3,3
1194,Q3,3,3,2
5342,Q3,4,0,1
5440,Q3,5,5,2
2108,Q2,5,2,1
3034,Q2,3,9,4
1521,Q2,3,5,3
1650,Q3,3,1,1
4646,Q1,1,3,2
3415,Q3,2,4,0
3040,Q3,4,9,3
3008,Q4,2,9,2
1649,Q3,3,4,1
1015,Q2,2,0,1
2471,Q3,2,2,2
1889,Q3,4,0,0
3804,Q3,4,6,2
5507,Q1,1,3,4
5397,Q2,2,9,3
5087,Q1,3,7,1
2626,Q2,2,6,4
2676,Q1,5,1,2
3295,Q2,2,8,3
3415,Q4,3,9,3
1358,Q3,3,2,3
3506,Q3,4,2,3
2131,Q3,3,4,3
5959,Q1,2,3,1
3578,Q1,2,4,1
2846,Q4,1,0,2
2456,Q1,5,3,3
3914,Q3,1,0,4
3037,Q4,4,9,0
5752,Q1,2,9,4
1821,Q3,3,2,0
2686,Q4,1,0,4
3534,Q3,2,8,3
2140,Q1,2,1,4
1916,Q4,3,4,0
1403,Q1,2,7,1
2281,Q3,4,7,2
4194,Q4,4,5,1
3727,Q3,4,8,1
5962,Q4,1,2,4
1279,Q1,2,2,2
4566,Q4,4,7,2
1528,Q1,1,6,0
2291,Q3,1,3,0
2160,Q3,5,0,2
5013,Q3,2,7,0
3267,Q4,1,0,2
2278,Q3,1,4,2
4264,Q2,3,3,2
3662,Q3,2,4,1
3580,Q1,5,1,1
1700,Q2,5,6,4
2828,Q2,5,9,3
1740,Q1,5,2,4
5421,Q1,4,7,0
4236,Q4,5,1,3
4115,Q1,2,0,1
2946,Q1,1,4,0
4618,Q2,2,5,1
1585,Q2,4,3,3
1305,Q3,2,0,3
2177,Q3,2,1,1
5109,Q4,1,8,0
4419,Q4,5,4,2
2964,Q4,1,3,1
4522,Q1,3,0,1
4975,Q3,2,7,3
1443,Q2,3,2,3
4281,Q4,1,4,0
4154,Q2,4,5,4
3463,Q1,3,6,0
3652,Q2,2,2,2
4501,Q2,4,4,3
3149,Q2,4,4,2
5028,Q3,2,8,4
5878,Q3,4,8,1
3035,Q1,3,7,3
2223,Q2,3,2,4
4859,Q1,3,1,1
3339,Q1,2,4,2
4180,Q2,3,8,3
1480,Q2,1,8,4
4522,Q4,3,4,2
3257,Q3,4,7,1
4994,Q1,3,0,0
1356,Q2,3,9,0
4500,Q4,2,5,1
5944,Q3,3,5,3
5140,Q4,2,7,4
1429,Q1,3,5,3
4849,Q3,1,1,2
4716,Q1,5,6,0
4542,Q1,4,0,3
4551,Q3,3,7,2
4714,Q2,1,4,0
1327,Q3,3,9,4
3386,Q2,5,6,0
1301,Q3,4,3,0
5815,Q1,2,5,3
3952,Q4,5,7,3
1841,Q1,5,4,0
4100,Q2,1,9,1
2710,Q4,2,6,2
4603,Q1,3,4,3
2641,Q1,2,9,4
4642,Q2,5,9,2
5240,Q4,5,2,4
2784,Q4,3,3,4
4322,Q1,5,8,1
1149,Q4,3,5,3
5770,Q3,1,6,4
5633,Q3,4,8,2
5889,Q3,5,4,1
1148,Q4,2,0,4
1859,Q3,4,7,0
5134,Q1,3,6,3
5686,Q4,5,3,0
5418,Q1,4,2,3
4625,Q4,3,7,4
1178,Q3,2,4,3
3120,Q2,1,3,2
3980,Q2,5,4,4
3150,Q3,5,9,1
1192,Q3,4,8,1
3682,Q3,5,2,1
3925,Q3,5,2,2
5498,Q2,5,5,4
4421,Q4,2,5,2
4382,Q3,5,7,4
2454,Q2,2,4,2
5768,Q3,4,9,0
5083,Q1,2,8,4
5003,Q1,4,2,4
2415,Q3,4,5,4
5680,Q3,4,7,2
2931,Q2,5,1,2
4228,Q3,3,8,2
1605,Q1,5,5,4
3327,Q2,2,1,0
2013,Q2,4,0,0
3967,Q4,4,5,0
3446,Q4,4,8,1
2198,Q1,1,9,1
1630,Q4,2,4,3
2074,Q2,3,4,2
5120,Q2,1,2,0
1599,Q4,2,9,4
1173,Q1,1,2,3
4882,Q4,5,6,2
3405,Q1,2,8,1
1185,Q4,3,8,4
1324,Q4,2,7,1
4793,Q2,5,6,2
2580,Q2,2,0,1
2930,Q2,4,4,3
1962,Q4,5,3,4
4928,Q4,1,0,0
1064,Q1,4,8,2
5061,Q4,1,9,0
3705,Q4,4,9,1
1622,Q3,4,3,0
3800,Q4,1,3,0
4795,Q3,2,9,3
1852,Q1,2,9,1
2320,Q2,5,7,3
3303,Q2,4,8,0
5909,Q4,4,1,3
3650,Q2,5,0,1
5099,Q2,1,2,3
4587,Q4,2,1,0
1561,Q2,1,8,2
4274,Q4,2,0,2
1488,Q4,3,1,1
1426,Q3,5,2,2
3126,Q3,1,5,3
4697,Q3,1,6,2
3690,Q4,4,0,0
1024,Q3,1,8,0
5944,Q3,1,4,4
2834,Q1,3,6,0
2878,Q2,5,8,0
4365,Q4,3,6,2
3144,Q1,4,5,2
4924,Q1,5,4,4
1712,Q1,2,3,3
3036,Q3,1,2,3
5576,Q3,1,5,3
3420,Q4,3,3,2
4369,Q1,3,2,4
1283,Q3,4,0,4
5579,Q1,5,9,1
5703,Q1,4,0,0
2174,Q4,4,3,2
1301,Q4,5,8,2
5586,Q2,4,1,1
2286,Q3,4,7,3
5297,Q1,2,1,1
3014,Q1,3,5,2
4253,Q4,5,5,3
1803,Q4,1,4,0
4144,Q3,1,8,0
2898,Q1,1,0,4
1356,Q4,5,4,3
2491,Q4,4,6,3
2732,Q4,2,4,2
2507,Q1,3,4,4
2666,Q1,3,3,1
4936,Q2,3,5,4
5424,Q1,5,7,4
5117,Q1,3,9,2
4836,Q2,3,8,2
1090,Q4,3,4,1
2020,Q3,4,5,0
3702,Q4,1,0,0
3566,Q4,2,2,2
4743,Q1,1,4,1
1601,Q2,1,7,0
1646,Q3,2,7,3
2894,Q4,5,7,1
1125,Q3,3,5,2
4622,Q1,3,3,2
1937,Q3,2,3,4
4805,Q1,4,4,1
1428,Q1,3,5,3
1075,Q2,1,7,0
1837,Q2,3,5,4
1581,Q1,2,4,3
3367,Q2,2,3,0
3005,Q3,1,3,3
3082,Q3,1,9,1
1453,Q4,2,1,0
5970,Q1,3,3,2
2510,Q4,1,1,3
1081,Q2,2,5,1
4680,Q3,2,9,3
1972,Q4,3,8,3
3312,Q3,3,2,3
1154,Q2,2,4,4
2219,Q3,2,5,1
2184,Q4,3,3,0
2010,Q3,3,2,2
1697,Q2,4,4,4
2020,Q1,2,8,1
4687,Q3,1,0,3
1646,Q1,1,7,4
3090,Q4,1,1,3
4538,Q1,3,0,1
1119,Q4,4,7,0
3866,Q3,1,1,3
1779,Q4,1,5,4
1383,Q3,3,8,0
3966,Q3,2,2,4
4778,Q4,5,9,4
3571,Q4,2,7,3
3835,Q1,5,2,2
1455,Q3,2,3,0
2112,Q4,4,2,0
3657,Q1,4,5,1
5792,Q3,2,2,3
2284,Q4,4,2,4
1464,Q4,3,5,0
2941,Q1,3,4,3
3523,Q1,3,6,3
2826,Q2,1,5,4
4721,Q2,3,3,3
5530,Q4,2,4,0
4958,Q4,4,9,2
3097,Q1,3,5,1
5374,Q3,4,8,0
5406,Q4,1,7,1
4218,Q2,5,1,1
2142,Q1,3,9,4
4412,Q2,5,0,0
2899,Q3,4,6,1
4781,Q1,5,9,2
4880,Q1,1,7,4
5909,Q3,1,3,2
5218,Q3,5,5,2
3735,Q1,2,5,0
5458,Q1,3,7,2
4871,Q3,2,5,3
3569,Q1,3,5,3
4799,Q2,4,4,0
3437,Q3,3,7,2
5063,Q1,2,6,3
4603,Q3,1,5,2
3630,Q3,5,7,3
4369,Q4,5,5,3
1030,Q3,2,5,0
5006,Q1,4,1,2
3985,Q1,5,1,1
1049,Q1,3,8,0
3891,Q2,5,2,1
2442,Q1,1,2,4
5295,Q2,1,5,4
5934,Q2,1,4,1
1318,Q4,1,4,4
4345,Q3,3,3,1
2410,Q2,1,9,3
5210,Q4,4,5,0
5989,Q2,3,0,1
3558,Q2,1,0,3
4242,Q4,2,8,3
1694,Q3,4,5,3
3454,Q2,3,3,0
5560,Q4,3,3,4
5123,Q3,3,3,3
3376,Q3,3,2,4
1505,Q4,4,1,0
3068,Q1,4,5,2
4912,Q4,1,8,3
3760,Q3,5,0,2
1011,Q2,4,2,4
1815,Q3,3,0,2
3532,Q3,1,3,1
3406,Q3,5,6,0
3883,Q4,5,1,3
5400,Q1,1,5,4
1850,Q2,3,8,2
4009,Q3,1,4,3
5650,Q2,2,9,3
3028,Q1,2,9,4
5025,Q1,1,2,3
3057,Q2,2,1,0
4134,Q2,3,6,3
2114,Q3,5,8,0
2446,Q1,1,7,3
2893,Q3,4,6,0
4198,Q1,1,2,2
4300,Q3,3,5,0
1243,Q2,2,8,0
5148,Q4,5,3,4
3472,Q2,5,5,4
3645,Q1,3,4,1
5963,Q4,1,6,4
1375,Q1,5,5,4
1923,Q4,1,7,3
1946,Q3,5,3,1
5322,Q2,4,6,0
1616,Q3,4,3,4
4699,Q4,3,2,2
1824,Q3,5,9,3
5230,Q3,1,9,3
3933,Q4,5,2,3
2075,Q1,5,8,2
5359,Q1,2,5,1
4030,Q3,1,9,4
2146,Q1,5,3,4
3322,Q3,2,2,0
4378,Q1,2,2,4
5594,Q1,3,5,0
1137,Q2,4,3,3
4561,Q2,4,5,3
2200,Q3,5,8,3
4753,Q1,1,4,3
3569,Q1,1,1,0
4985,Q1,3,5,2
4720,Q4,4,4,3
1450,Q4,2,3,2
2365,Q2,1,1,0
2114,Q2,1,3,3
4874,Q2,4,0,3
5531,Q3,5,1,2
4883,Q3,1,3,4
1276,Q3,5,1,3
5594,Q1,2,3,4
5780,Q3,5,8,3
3098,Q3,4,3,1
4833,Q1,1,3,2
3473,Q2,4,8,4
1858,Q3,2,3,1
5445,Q2,2,3,1
1176,Q1,2,7,2
1302,Q3,3,4,3
5199,Q2,5,8,3
5936,Q3,5,5,3
3782,Q4,3,4,3
4807,Q2,2,8,3
5927,Q2,4,4,2
2080,Q2,1,7,4
3181,Q1,2,2,2
4332,Q4,2,6,3
4308,Q1,1,7,2
3517,Q1,5,9,3
1450,Q3,1,6,2
2224,Q1,5,8,3
3234,Q2,4,6,3
1303,Q2,3,7,1
5942,Q3,2,4,1
3625,Q4,3,9,0
2348,Q4,3,7,2
4793,Q3,4,5,1
2848,Q4,5,4,0
3646,Q2,3,5,3
4527,Q1,5,6,0
5072,Q1,5,2,3
5177,Q4,1,9,1
2858,Q3,1,9,0
4392,Q3,4,6,0
5022,Q1,4,2,3
4602,Q3,2,7,2
3500,Q2,5,6,1
5746,Q4,4,0,4
5351,Q1,5,4,3
4018,Q3,5,9,1
5102,Q1,1,5,1
5312,Q1,2,4,2
2240,Q2,2,2,0
3163,Q4,2,4,3
1470,Q3,4,4,1
1139,Q1,1,5,1
5353,Q2,5,3,3
2763,Q2,1,2,2
3146,Q2,4,3,0
4242,Q1,3,2,0
4157,Q1,4,1,4
2006,Q4,3,6,0
4522,Q1,2,8,0
5946,Q3,5,3,3
2404,Q3,5,3,4
1777,Q2,2,2,4
3629,Q4,3,9,2
3887,Q2,4,7,0
3687,Q1,2,2,1
2019,Q2,5,8,3
5003,Q1,5,2,1
4369,Q1,3,1,4
3156,Q2,1,4,4
4071,Q2,5,9,0
3404,Q2,3,2,3
2147,Q2,5,8,3
4745,Q2,1,2,0
4795,Q4,5,0,0
5514,Q2,2,9,3
2288,Q4,4,2,4
4252,Q1,1,7,1
5753,Q4,3,1,1
4389,Q2,1,3,4
3897,Q2,3,2,2
2761,Q2,5,2,3
5924,Q3,5,7,0
2950,Q3,5,1,2
4343,Q3,1,8,4
2883,Q1,2,9,3
3626,Q1,2,5,2
4397,Q1,1,7,2
1148,Q3,3,8,4
4876,Q3,5,3,0
4203,Q2,3,9,1
4520,Q4,4,3,3
3390,Q2,3,5,1
5459,Q4,5,7,4
3130,Q2,2,5,2
1390,Q3,1,0,1
4065,Q1,2,3,1
5035,Q4,1,8,4
5394,Q1,4,5,1
4550,Q1,5,0,0
1760,Q2,1,9,4
5598,Q3,1,4,2
4623,Q3,5,3,1
4619,Q3,3,2,0
1635,Q1,3,0,4
2588,Q1,1,6,4
4910,Q3,1,5,1
5397,Q2,5,3,3
2644,Q3,5,1,4
3845,Q3,1,7,4
1329,Q1,3,4,4
2624,Q1,3,1,1
1948,Q1,2,7,2
3554,Q2,5,6,2
2698,Q3,5,7,2
1207,Q4,3,8,3
3243,Q2,4,9,0
3116,Q3,1,7,3
1163,Q2,3,3,1
3852,Q2,3,1,1
2873,Q4,1,0,4
2394,Q4,1,4,0
1708,Q1,5,4,0
2801,Q3,2,4,2
4986,Q3,1,9,1
1462,Q4,2,3,0
4037,Q2,2,8,4
3232,Q3,4,2,0
5032,Q3,2,3,1
4706,Q3,2,8,4
5427,Q4,3,1,0
5947,Q3,2,7,4
5703,Q1,3,6,0
5254,Q4,3,7,4
3339,Q1,2,2,4
2579,Q2,3,4,3
1940,Q3,3,8,2
4867,Q3,4,7,3
5009,Q3,2,4,2
4914,Q4,1,1,3
3674,Q4,3,3,1
3636,Q4,5,0,0
1409,Q2,3,9,0
4461,Q3,1,8,3
2960,Q1,3,4,0
3423,Q1,1,3,1
4933,Q3,1,7,2
5199,Q2,2,7,3
4246,Q4,4,0,4
4004,Q2,3,0,0
